'Elapsed time','PCG'
'0:06.173',-28.000
'0:06.174',-85.000
'0:06.174',-66.000
'0:06.175',-58.000
'0:06.175',-72.000
'0:06.176',-73.000
'0:06.176',-63.000
'0:06.177',-123.000
'0:06.177',-106.000
'0:06.178',-205.000
'0:06.178',-203.000
'0:06.179',-211.000
'0:06.179',-296.000
'0:06.180',-303.000
'0:06.180',-311.000
'0:06.181',-332.000
'0:06.181',-313.000
'0:06.182',-318.000
'0:06.182',-362.000
'0:06.183',-380.000
'0:06.183',-404.000
'0:06.184',-404.000
'0:06.184',-429.000
'0:06.185',-478.000
'0:06.185',-487.000
'0:06.186',-452.000
'0:06.186',-504.000
'0:06.187',-477.000
'0:06.187',-461.000
'0:06.188',-473.000
'0:06.188',-386.000
'0:06.189',-347.000
'0:06.189',-361.000
'0:06.190',-261.000
'0:06.190',-216.000
'0:06.191',-169.000
'0:06.191',-40.000
'0:06.192',-62.000
'0:06.192',-60.000
'0:06.193',-30.000
'0:06.193',18.000
'0:06.194',18.000
'0:06.194',83.000
'0:06.195',106.000
'0:06.195',61.000
'0:06.196',83.000
'0:06.196',132.000
'0:06.197',127.000
'0:06.197',86.000
'0:06.198',160.000
'0:06.198',122.000
'0:06.199',165.000
'0:06.199',116.000
'0:06.200',91.000
'0:06.200',123.000
'0:06.201',79.000
'0:06.201',105.000
'0:06.202',63.000
'0:06.202',104.000
'0:06.203',110.000
'0:06.203',-19.000
'0:06.204',101.000
'0:06.204',77.000
'0:06.205',92.000
'0:06.205',110.000
'0:06.206',104.000
'0:06.206',114.000
'0:06.207',163.000
'0:06.207',145.000
'0:06.208',180.000
'0:06.208',152.000
'0:06.209',196.000
'0:06.209',200.000
'0:06.210',177.000
'0:06.210',216.000
'0:06.211',258.000
'0:06.211',288.000
'0:06.212',317.000
'0:06.212',321.000
'0:06.213',267.000
'0:06.213',300.000
'0:06.214',217.000
'0:06.214',250.000
'0:06.215',223.000
'0:06.215',108.000
'0:06.216',115.000
'0:06.216',76.000
'0:06.217',87.000
'0:06.217',26.000
'0:06.218',46.000
'0:06.218',-10.000
'0:06.219',-97.000
'0:06.219',16.000
'0:06.220',-120.000
'0:06.220',-80.000
'0:06.221',-197.000
'0:06.221',-212.000
'0:06.222',-196.000
'0:06.222',-239.000
'0:06.223',-203.000
'0:06.223',-221.000
'0:06.224',-201.000
'0:06.224',-219.000
'0:06.225',-259.000
'0:06.225',-151.000
'0:06.226',-258.000
'0:06.226',-130.000
'0:06.227',-97.000
'0:06.227',-110.000
'0:06.228',15.000
'0:06.228',0.000
'0:06.229',55.000
'0:06.229',90.000
'0:06.230',107.000
'0:06.230',164.000
'0:06.231',164.000
'0:06.231',150.000
'0:06.232',168.000
'0:06.232',162.000
'0:06.233',105.000
'0:06.233',112.000
'0:06.234',67.000
'0:06.234',40.000
'0:06.235',121.000
'0:06.235',-32.000
'0:06.236',66.000
'0:06.236',19.000
'0:06.237',-42.000
'0:06.237',-25.000
'0:06.238',-58.000
'0:06.238',-87.000
'0:06.239',-142.000
'0:06.239',-154.000
'0:06.240',-166.000
'0:06.240',-150.000
'0:06.241',-175.000
'0:06.241',-177.000
'0:06.242',-185.000
'0:06.242',-186.000
'0:06.243',-157.000
'0:06.243',-164.000
'0:06.244',-241.000
'0:06.244',-201.000
'0:06.245',-218.000
'0:06.245',-230.000
'0:06.246',-208.000
'0:06.246',-278.000
'0:06.247',-264.000
'0:06.247',-237.000
'0:06.248',-276.000
'0:06.248',-228.000
'0:06.249',-217.000
'0:06.249',-164.000
'0:06.250',-136.000
'0:06.250',-90.000
'0:06.251',-122.000
'0:06.251',-1.000
'0:06.252',-56.000
'0:06.252',-27.000
'0:06.253',-22.000
'0:06.253',-51.000
'0:06.254',89.000
'0:06.254',33.000
'0:06.255',36.000
'0:06.255',-7.000
'0:06.256',-36.000
'0:06.256',-38.000
'0:06.257',-92.000
'0:06.257',-124.000
'0:06.258',-166.000
'0:06.258',-156.000
'0:06.259',-123.000
'0:06.259',-202.000
'0:06.260',-114.000
'0:06.260',-186.000
'0:06.261',-78.000
'0:06.261',-117.000
'0:06.262',-143.000
'0:06.262',-47.000
'0:06.263',-79.000
'0:06.263',-45.000
'0:06.264',24.000
'0:06.264',-28.000
'0:06.265',13.000
'0:06.265',4.000
'0:06.266',35.000
'0:06.266',7.000
'0:06.267',118.000
'0:06.267',83.000
'0:06.268',76.000
'0:06.268',170.000
'0:06.269',121.000
'0:06.269',115.000
'0:06.270',117.000
'0:06.270',105.000
'0:06.271',172.000
'0:06.271',133.000
'0:06.272',204.000
'0:06.272',191.000
'0:06.273',249.000
'0:06.273',325.000
'0:06.274',332.000
'0:06.274',328.000
'0:06.275',331.000
'0:06.275',414.000
'0:06.276',390.000
'0:06.276',428.000
'0:06.277',479.000
'0:06.277',433.000
'0:06.278',581.000
'0:06.278',492.000
'0:06.279',571.000
'0:06.279',517.000
'0:06.280',512.000
'0:06.280',523.000
'0:06.281',459.000
'0:06.281',460.000
'0:06.282',480.000
'0:06.282',477.000
'0:06.283',471.000
'0:06.283',410.000
'0:06.284',446.000
'0:06.284',400.000
'0:06.285',413.000
'0:06.285',374.000
'0:06.286',386.000
'0:06.286',415.000
'0:06.287',369.000
'0:06.287',440.000
'0:06.288',336.000
'0:06.288',366.000
'0:06.289',351.000
'0:06.289',263.000
'0:06.290',298.000
'0:06.290',234.000
'0:06.291',206.000
'0:06.291',178.000
'0:06.292',172.000
'0:06.292',169.000
'0:06.293',81.000
'0:06.293',164.000
'0:06.294',14.000
'0:06.294',144.000
'0:06.295',87.000
'0:06.295',51.000
'0:06.296',27.000
'0:06.296',0.000
'0:06.297',22.000
'0:06.297',-143.000
'0:06.298',-130.000
'0:06.298',-119.000
'0:06.299',-158.000
'0:06.299',-87.000
'0:06.300',-143.000
'0:06.300',-132.000
'0:06.301',-108.000
'0:06.301',-58.000
'0:06.302',-57.000
'0:06.302',-81.000
'0:06.303',-54.000
'0:06.303',-99.000
'0:06.304',-72.000
'0:06.304',-92.000
'0:06.305',-140.000
'0:06.305',-183.000
'0:06.306',-209.000
'0:06.306',-253.000
'0:06.307',-301.000
'0:06.307',-270.000
'0:06.308',-321.000
'0:06.308',-283.000
'0:06.309',-258.000
'0:06.309',-266.000
'0:06.310',-225.000
'0:06.310',-253.000
'0:06.311',-216.000
'0:06.311',-180.000
'0:06.312',-210.000
'0:06.312',-172.000
'0:06.313',-165.000
'0:06.313',-154.000
'0:06.314',-163.000
'0:06.314',-219.000
'0:06.315',-194.000
'0:06.315',-221.000
'0:06.316',-228.000
'0:06.316',-282.000
'0:06.317',-256.000
'0:06.317',-305.000
'0:06.318',-317.000
'0:06.318',-254.000
'0:06.319',-382.000
'0:06.319',-310.000
'0:06.320',-350.000
'0:06.320',-366.000
'0:06.321',-285.000
'0:06.321',-433.000
'0:06.322',-377.000
'0:06.322',-431.000
'0:06.323',-495.000
'0:06.323',-508.000
'0:06.324',-571.000
'0:06.324',-575.000
'0:06.325',-635.000
'0:06.325',-567.000
'0:06.326',-626.000
'0:06.326',-619.000
'0:06.327',-543.000
'0:06.327',-576.000
'0:06.328',-490.000
'0:06.328',-466.000
'0:06.329',-397.000
'0:06.329',-333.000
'0:06.330',-330.000
'0:06.330',-281.000
'0:06.331',-227.000
'0:06.331',-219.000
'0:06.332',-145.000
'0:06.332',-128.000
'0:06.333',-95.000
'0:06.333',-94.000
'0:06.334',6.000
'0:06.334',-47.000
'0:06.335',45.000
'0:06.335',-35.000
'0:06.336',-50.000
'0:06.336',-20.000
'0:06.337',-110.000
'0:06.337',-148.000
'0:06.338',-152.000
'0:06.338',-166.000
'0:06.339',-146.000
'0:06.339',-150.000
'0:06.340',-69.000
'0:06.340',-129.000
'0:06.341',-25.000
'0:06.341',-8.000
'0:06.342',7.000
'0:06.342',164.000
'0:06.343',246.000
'0:06.343',414.000
'0:06.344',387.000
'0:06.344',481.000
'0:06.345',441.000
'0:06.345',369.000
'0:06.346',232.000
'0:06.346',79.000
'0:06.347',-93.000
'0:06.347',-238.000
'0:06.348',-429.000
'0:06.348',-529.000
'0:06.349',-684.000
'0:06.349',-769.000
'0:06.350',-900.000
'0:06.350',-965.000
'0:06.351',-950.000
'0:06.351',-1025.000
'0:06.352',-920.000
'0:06.352',-914.000
'0:06.353',-745.000
'0:06.353',-598.000
'0:06.354',-401.000
'0:06.354',-123.000
'0:06.355',109.000
'0:06.355',378.000
'0:06.356',512.000
'0:06.356',707.000
'0:06.357',779.000
'0:06.357',818.000
'0:06.358',868.000
'0:06.358',768.000
'0:06.359',822.000
'0:06.359',774.000
'0:06.360',768.000
'0:06.360',714.000
'0:06.361',701.000
'0:06.361',770.000
'0:06.362',703.000
'0:06.362',708.000
'0:06.363',759.000
'0:06.363',772.000
'0:06.364',844.000
'0:06.364',933.000
'0:06.365',1061.000
'0:06.365',1179.000
'0:06.366',1383.000
'0:06.366',1459.000
'0:06.367',1620.000
'0:06.367',1852.000
'0:06.368',1795.000
'0:06.368',1973.000
'0:06.369',1925.000
'0:06.369',1907.000
'0:06.370',1895.000
'0:06.370',1762.000
'0:06.371',1636.000
'0:06.371',1546.000
'0:06.372',1408.000
'0:06.372',1242.000
'0:06.373',1085.000
'0:06.373',923.000
'0:06.374',755.000
'0:06.374',710.000
'0:06.375',530.000
'0:06.375',434.000
'0:06.376',314.000
'0:06.376',144.000
'0:06.377',50.000
'0:06.377',-159.000
'0:06.378',-173.000
'0:06.378',-296.000
'0:06.379',-441.000
'0:06.379',-595.000
'0:06.380',-879.000
'0:06.380',-1095.000
'0:06.381',-1238.000
'0:06.381',-1335.000
'0:06.382',-1520.000
'0:06.382',-1590.000
'0:06.383',-1694.000
'0:06.383',-1904.000
'0:06.384',-1999.000
'0:06.384',-2160.000
'0:06.385',-2417.000
'0:06.385',-2535.000
'0:06.386',-2713.000
'0:06.386',-2704.000
'0:06.387',-2796.000
'0:06.387',-2805.000
'0:06.388',-2816.000
'0:06.388',-2809.000
'0:06.389',-2753.000
'0:06.389',-2705.000
'0:06.390',-2550.000
'0:06.390',-2402.000
'0:06.391',-2241.000
'0:06.391',-1985.000
'0:06.392',-1720.000
'0:06.392',-1465.000
'0:06.393',-1240.000
'0:06.393',-938.000
'0:06.394',-732.000
'0:06.394',-529.000
'0:06.395',-195.000
'0:06.395',-27.000
'0:06.396',203.000
'0:06.396',483.000
'0:06.397',713.000
'0:06.397',962.000
'0:06.398',1158.000
'0:06.398',1402.000
'0:06.399',1544.000
'0:06.399',1675.000
'0:06.400',1804.000
'0:06.400',1863.000
'0:06.401',1961.000
'0:06.401',1950.000
'0:06.402',1973.000
'0:06.402',1957.000
'0:06.403',1945.000
'0:06.403',1962.000
'0:06.404',1951.000
'0:06.404',1947.000
'0:06.405',1968.000
'0:06.405',1920.000
'0:06.406',1947.000
'0:06.406',1854.000
'0:06.407',1816.000
'0:06.407',1735.000
'0:06.408',1692.000
'0:06.408',1576.000
'0:06.409',1579.000
'0:06.409',1531.000
'0:06.410',1469.000
'0:06.410',1494.000
'0:06.411',1380.000
'0:06.411',1339.000
'0:06.412',1254.000
'0:06.412',1081.000
'0:06.413',995.000
'0:06.413',871.000
'0:06.414',722.000
'0:06.414',508.000
'0:06.415',357.000
'0:06.415',170.000
'0:06.416',-97.000
'0:06.416',-246.000
'0:06.417',-442.000
'0:06.417',-584.000
'0:06.418',-754.000
'0:06.418',-865.000
'0:06.419',-978.000
'0:06.419',-1082.000
'0:06.420',-1124.000
'0:06.420',-1155.000
'0:06.421',-1222.000
'0:06.421',-1306.000
'0:06.422',-1309.000
'0:06.422',-1274.000
'0:06.423',-1278.000
'0:06.423',-1177.000
'0:06.424',-1125.000
'0:06.424',-979.000
'0:06.425',-934.000
'0:06.425',-816.000
'0:06.426',-695.000
'0:06.426',-726.000
'0:06.427',-624.000
'0:06.427',-624.000
'0:06.428',-596.000
'0:06.428',-580.000
'0:06.429',-538.000
'0:06.429',-513.000
'0:06.430',-541.000
'0:06.430',-539.000
'0:06.431',-585.000
'0:06.431',-596.000
'0:06.432',-580.000
'0:06.432',-635.000
'0:06.433',-589.000
'0:06.433',-637.000
'0:06.434',-616.000
'0:06.434',-550.000
'0:06.435',-560.000
'0:06.435',-528.000
'0:06.436',-516.000
'0:06.436',-453.000
'0:06.437',-382.000
'0:06.437',-381.000
'0:06.438',-333.000
'0:06.438',-272.000
'0:06.439',-264.000
'0:06.439',-221.000
'0:06.440',-178.000
'0:06.440',-215.000
'0:06.441',-177.000
'0:06.441',-128.000
'0:06.442',-222.000
'0:06.442',-161.000
'0:06.443',-212.000
'0:06.443',-148.000
'0:06.444',-182.000
'0:06.444',-75.000
'0:06.445',-132.000
'0:06.445',-95.000
'0:06.446',-72.000
'0:06.446',-49.000
'0:06.447',3.000
'0:06.447',26.000
'0:06.448',152.000
'0:06.448',143.000
'0:06.449',201.000
'0:06.449',230.000
'0:06.450',222.000
'0:06.450',233.000
'0:06.451',261.000
'0:06.451',170.000
'0:06.452',172.000
'0:06.452',198.000
'0:06.453',151.000
'0:06.453',180.000
'0:06.454',156.000
'0:06.454',122.000
'0:06.455',127.000
'0:06.455',75.000
'0:06.456',118.000
'0:06.456',51.000
'0:06.457',59.000
'0:06.457',45.000
'0:06.458',97.000
'0:06.458',100.000
'0:06.459',101.000
'0:06.459',90.000
'0:06.460',98.000
'0:06.460',82.000
'0:06.461',94.000
'0:06.461',88.000
'0:06.462',117.000
'0:06.462',124.000
'0:06.463',146.000
'0:06.463',171.000
'0:06.464',185.000
'0:06.464',221.000
'0:06.465',293.000
'0:06.465',304.000
'0:06.466',378.000
'0:06.466',356.000
'0:06.467',375.000
'0:06.467',432.000
'0:06.468',400.000
'0:06.468',399.000
'0:06.469',506.000
'0:06.469',460.000
'0:06.470',407.000
'0:06.470',484.000
'0:06.471',395.000
'0:06.471',384.000
'0:06.472',438.000
'0:06.472',418.000
'0:06.473',433.000
'0:06.473',467.000
'0:06.474',451.000
'0:06.474',413.000
'0:06.475',410.000
'0:06.475',374.000
'0:06.476',387.000
'0:06.476',307.000
'0:06.477',295.000
'0:06.477',283.000
'0:06.478',203.000
'0:06.478',230.000
'0:06.479',131.000
'0:06.479',117.000
'0:06.480',139.000
'0:06.480',44.000
'0:06.481',56.000
'0:06.481',84.000
'0:06.482',-2.000
'0:06.482',3.000
'0:06.483',55.000
'0:06.483',34.000
'0:06.484',7.000
'0:06.484',7.000
'0:06.485',9.000
'0:06.485',-42.000
'0:06.486',13.000
'0:06.486',-18.000
'0:06.487',-35.000
'0:06.487',-19.000
'0:06.488',-55.000
'0:06.488',-75.000
'0:06.489',-66.000
'0:06.489',-82.000
'0:06.490',-91.000
'0:06.490',-23.000
'0:06.491',-89.000
'0:06.491',-143.000
'0:06.492',-109.000
'0:06.492',-204.000
'0:06.493',-216.000
'0:06.493',-222.000
'0:06.494',-323.000
'0:06.494',-318.000
'0:06.495',-345.000
'0:06.495',-323.000
'0:06.496',-368.000
'0:06.496',-355.000
'0:06.497',-389.000
'0:06.497',-355.000
'0:06.498',-284.000
'0:06.498',-283.000
'0:06.499',-247.000
'0:06.499',-211.000
'0:06.500',-187.000
'0:06.500',-152.000
'0:06.501',-136.000
'0:06.501',-122.000
'0:06.502',-43.000
'0:06.502',5.000
'0:06.503',71.000
'0:06.503',17.000
'0:06.504',110.000
'0:06.504',80.000
'0:06.505',43.000
'0:06.505',56.000
'0:06.506',-9.000
'0:06.506',13.000
'0:06.507',-23.000
'0:06.507',-83.000
'0:06.508',-123.000
'0:06.508',-156.000
'0:06.509',-154.000
'0:06.509',-201.000
'0:06.510',-261.000
'0:06.510',-336.000
'0:06.511',-300.000
'0:06.511',-355.000
'0:06.512',-335.000
'0:06.512',-378.000
'0:06.513',-435.000
'0:06.513',-413.000
'0:06.514',-404.000
'0:06.514',-440.000
'0:06.515',-416.000
'0:06.515',-431.000
'0:06.516',-413.000
'0:06.516',-410.000
'0:06.517',-414.000
'0:06.517',-420.000
'0:06.518',-415.000
'0:06.518',-399.000
'0:06.519',-386.000
'0:06.519',-288.000
'0:06.520',-340.000
'0:06.520',-265.000
'0:06.521',-202.000
'0:06.521',-203.000
'0:06.522',-174.000
'0:06.522',-93.000
'0:06.523',-92.000
'0:06.523',-12.000
'0:06.524',-19.000
'0:06.524',111.000
'0:06.525',98.000
'0:06.525',160.000
'0:06.526',211.000
'0:06.526',257.000
'0:06.527',285.000
'0:06.527',363.000
'0:06.528',371.000
'0:06.528',313.000
'0:06.529',494.000
'0:06.529',459.000
'0:06.530',547.000
'0:06.530',536.000
'0:06.531',504.000
'0:06.531',570.000
'0:06.532',579.000
'0:06.532',618.000
'0:06.533',626.000
'0:06.533',671.000
'0:06.534',709.000
'0:06.534',718.000
'0:06.535',745.000
'0:06.535',724.000
'0:06.536',700.000
'0:06.536',660.000
'0:06.537',633.000
'0:06.537',591.000
'0:06.538',546.000
'0:06.538',547.000
'0:06.539',502.000
'0:06.539',476.000
'0:06.540',431.000
'0:06.540',374.000
'0:06.541',297.000
'0:06.541',270.000
'0:06.542',255.000
'0:06.542',258.000
'0:06.543',196.000
'0:06.543',202.000
'0:06.544',157.000
'0:06.544',191.000
'0:06.545',176.000
'0:06.545',219.000
'0:06.546',192.000
'0:06.546',158.000
'0:06.547',129.000
'0:06.547',107.000
'0:06.548',-4.000
'0:06.548',11.000
'0:06.549',-43.000
'0:06.549',-2.000
'0:06.550',-98.000
'0:06.550',-83.000
'0:06.551',-111.000
'0:06.551',-103.000
'0:06.552',-44.000
'0:06.552',-81.000
'0:06.553',-9.000
'0:06.553',-50.000
'0:06.554',7.000
'0:06.554',-14.000
'0:06.555',53.000
'0:06.555',77.000
'0:06.556',48.000
'0:06.556',34.000
'0:06.557',45.000
'0:06.557',44.000
'0:06.558',25.000
'0:06.558',44.000
'0:06.559',129.000
'0:06.559',110.000
'0:06.560',246.000
'0:06.560',182.000
'0:06.561',191.000
'0:06.561',284.000
'0:06.562',170.000
'0:06.562',289.000
'0:06.563',240.000
'0:06.563',219.000
'0:06.564',219.000
'0:06.564',149.000
'0:06.565',78.000
'0:06.565',58.000
'0:06.566',122.000
'0:06.566',107.000
'0:06.567',132.000
'0:06.567',154.000
'0:06.568',19.000
'0:06.568',35.000
'0:06.569',-12.000
'0:06.569',-9.000
'0:06.570',-35.000
'0:06.570',17.000
'0:06.571',-3.000
'0:06.571',-108.000
'0:06.572',-176.000
'0:06.572',-281.000
'0:06.573',-273.000
'0:06.573',-308.000
'0:06.574',-306.000
'0:06.574',-250.000
'0:06.575',-284.000
'0:06.575',-248.000
'0:06.576',-313.000
'0:06.576',-294.000
'0:06.577',-349.000
'0:06.577',-478.000
'0:06.578',-417.000
'0:06.578',-565.000
'0:06.579',-525.000
'0:06.579',-543.000
'0:06.580',-534.000
'0:06.580',-531.000
'0:06.581',-570.000
'0:06.581',-584.000
'0:06.582',-654.000
'0:06.582',-727.000
'0:06.583',-665.000
'0:06.583',-699.000
'0:06.584',-627.000
'0:06.584',-582.000
'0:06.585',-584.000
'0:06.585',-623.000
'0:06.586',-685.000
'0:06.586',-638.000
'0:06.587',-717.000
'0:06.587',-646.000
'0:06.588',-688.000
'0:06.588',-735.000
'0:06.589',-874.000
'0:06.589',-964.000
'0:06.590',-963.000
'0:06.590',-937.000
'0:06.591',-898.000
'0:06.591',-837.000
'0:06.592',-785.000
'0:06.592',-751.000
'0:06.593',-756.000
'0:06.593',-662.000
'0:06.594',-714.000
'0:06.594',-612.000
'0:06.595',-581.000
'0:06.595',-494.000
'0:06.596',-469.000
'0:06.596',-480.000
'0:06.597',-400.000
'0:06.597',-235.000
'0:06.598',-157.000
'0:06.598',-96.000
'0:06.599',-56.000
'0:06.599',28.000
'0:06.600',18.000
'0:06.600',51.000
'0:06.601',98.000
'0:06.601',165.000
'0:06.602',269.000
'0:06.602',224.000
'0:06.603',385.000
'0:06.603',392.000
'0:06.604',405.000
'0:06.604',468.000
'0:06.605',469.000
'0:06.605',506.000
'0:06.606',462.000
'0:06.606',466.000
'0:06.607',510.000
'0:06.607',491.000
'0:06.608',538.000
'0:06.608',556.000
'0:06.609',643.000
'0:06.609',649.000
'0:06.610',735.000
'0:06.610',753.000
'0:06.611',770.000
'0:06.611',774.000
'0:06.612',716.000
'0:06.612',725.000
'0:06.613',588.000
'0:06.613',508.000
'0:06.614',397.000
'0:06.614',339.000
'0:06.615',442.000
'0:06.615',460.000
'0:06.616',443.000
'0:06.616',332.000
'0:06.617',292.000
'0:06.617',241.000
'0:06.618',195.000
'0:06.618',228.000
'0:06.619',132.000
'0:06.619',142.000
'0:06.620',162.000
'0:06.620',97.000
'0:06.621',160.000
'0:06.621',177.000
'0:06.622',207.000
'0:06.622',294.000
'0:06.623',336.000
'0:06.623',388.000
'0:06.624',319.000
'0:06.624',419.000
'0:06.625',310.000
'0:06.625',340.000
'0:06.626',496.000
'0:06.626',494.000
'0:06.627',680.000
'0:06.627',658.000
'0:06.628',749.000
'0:06.628',732.000
'0:06.629',707.000
'0:06.629',768.000
'0:06.630',656.000
'0:06.630',554.000
'0:06.631',428.000
'0:06.631',321.000
'0:06.632',251.000
'0:06.632',194.000
'0:06.633',144.000
'0:06.633',-27.000
'0:06.634',-43.000
'0:06.634',-149.000
'0:06.635',-154.000
'0:06.635',-125.000
'0:06.636',-258.000
'0:06.636',-152.000
'0:06.637',-250.000
'0:06.637',-312.000
'0:06.638',-347.000
'0:06.638',-448.000
'0:06.639',-429.000
'0:06.639',-516.000
'0:06.640',-493.000
'0:06.640',-571.000
'0:06.641',-570.000
'0:06.641',-630.000
'0:06.642',-673.000
'0:06.642',-691.000
'0:06.643',-744.000
'0:06.643',-669.000
'0:06.644',-786.000
'0:06.644',-741.000
'0:06.645',-708.000
'0:06.645',-678.000
'0:06.646',-602.000
'0:06.646',-603.000
'0:06.647',-676.000
'0:06.647',-578.000
'0:06.648',-514.000
'0:06.648',-540.000
'0:06.649',-439.000
'0:06.649',-365.000
'0:06.650',-276.000
'0:06.650',-253.000
'0:06.651',-257.000
'0:06.651',-196.000
'0:06.652',-62.000
'0:06.652',-94.000
'0:06.653',-7.000
'0:06.653',37.000
'0:06.654',112.000
'0:06.654',172.000
'0:06.655',254.000
'0:06.655',317.000
'0:06.656',293.000
'0:06.656',276.000
'0:06.657',224.000
'0:06.657',112.000
'0:06.658',160.000
'0:06.658',153.000
'0:06.659',214.000
'0:06.659',241.000
'0:06.660',257.000
'0:06.660',298.000
'0:06.661',253.000
'0:06.661',351.000
'0:06.662',323.000
'0:06.662',373.000
'0:06.663',425.000
'0:06.663',457.000
'0:06.664',515.000
'0:06.664',481.000
'0:06.665',454.000
'0:06.665',460.000
'0:06.666',529.000
'0:06.666',488.000
'0:06.667',523.000
'0:06.667',503.000
'0:06.668',390.000
'0:06.668',445.000
'0:06.669',409.000
'0:06.669',382.000
'0:06.670',349.000
'0:06.670',277.000
'0:06.671',182.000
'0:06.671',50.000
'0:06.672',-95.000
'0:06.672',-87.000
'0:06.673',-166.000
'0:06.673',-114.000
'0:06.674',-58.000
'0:06.674',-105.000
'0:06.675',-153.000
'0:06.675',-151.000
'0:06.676',-153.000
'0:06.676',-197.000
'0:06.677',-143.000
'0:06.677',-195.000
'0:06.678',-106.000
'0:06.678',-93.000
'0:06.679',-95.000
'0:06.679',-78.000
'0:06.680',-111.000
'0:06.680',-111.000
'0:06.681',-129.000
'0:06.681',-211.000
'0:06.682',-279.000
'0:06.682',-368.000
'0:06.683',-303.000
'0:06.683',-365.000
'0:06.684',-330.000
'0:06.684',-244.000
'0:06.685',-324.000
'0:06.685',-262.000
'0:06.686',-280.000
'0:06.686',-261.000
'0:06.687',-276.000
'0:06.687',-269.000
'0:06.688',-196.000
'0:06.688',-191.000
'0:06.689',-181.000
'0:06.689',-277.000
'0:06.690',-246.000
'0:06.690',-258.000
'0:06.691',-277.000
'0:06.691',-230.000
'0:06.692',-278.000
'0:06.692',-153.000
'0:06.693',-243.000
'0:06.693',-206.000
'0:06.694',-181.000
'0:06.694',-225.000
'0:06.695',-118.000
'0:06.695',-63.000
'0:06.696',-8.000
'0:06.696',73.000
'0:06.697',77.000
'0:06.697',99.000
'0:06.698',50.000
'0:06.698',96.000
'0:06.699',52.000
'0:06.699',120.000
'0:06.700',135.000
'0:06.700',151.000
'0:06.701',237.000
'0:06.701',132.000
'0:06.702',150.000
'0:06.702',71.000
'0:06.703',79.000
'0:06.703',151.000
'0:06.704',152.000
'0:06.704',166.000
'0:06.705',193.000
'0:06.705',91.000
'0:06.706',91.000
'0:06.706',52.000
'0:06.707',4.000
'0:06.707',-10.000
'0:06.708',-60.000
'0:06.708',-169.000
'0:06.709',-81.000
'0:06.709',-140.000
'0:06.710',-236.000
'0:06.710',-172.000
'0:06.711',-281.000
'0:06.711',-248.000
'0:06.712',-256.000
'0:06.712',-351.000
'0:06.713',-385.000
'0:06.713',-324.000
'0:06.714',-333.000
'0:06.714',-346.000
'0:06.715',-281.000
'0:06.715',-251.000
'0:06.716',-231.000
'0:06.716',-205.000
'0:06.717',-231.000
'0:06.717',-227.000
'0:06.718',-177.000
'0:06.718',-110.000
'0:06.719',-124.000
'0:06.719',-51.000
'0:06.720',47.000
'0:06.720',113.000
'0:06.721',153.000
'0:06.721',263.000
'0:06.722',254.000
'0:06.722',295.000
'0:06.723',388.000
'0:06.723',481.000
'0:06.724',545.000
'0:06.724',590.000
'0:06.725',660.000
'0:06.725',605.000
'0:06.726',647.000
'0:06.726',657.000
'0:06.727',617.000
'0:06.727',637.000
'0:06.728',646.000
'0:06.728',683.000
'0:06.729',687.000
'0:06.729',730.000
'0:06.730',749.000
'0:06.730',654.000
'0:06.731',702.000
'0:06.731',559.000
'0:06.732',515.000
